Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;236.1491896;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;240.3039927;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;243.3124946;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;244.5714611;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;241.3635661;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;248.9987914;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;273.2637255;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;292.5580018;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;321.7225649;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;319.4485351;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;307.7830118;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;290.6278248;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;250.8636121;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;235.8494647;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;231.9166351;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;231.5021401;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;222.4210411;CTS
LTU;Lithuania;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;195.423634;CTS
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;133.2383107;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;151.3602768;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;157.8570953;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;156.0272637;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;156.9829606;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;141.379477;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;134.0841521;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;122.6622916;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;125.4579876;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;120.9096237;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;112.8920564;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;121.9251828;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;124.9857578;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;115.5573276;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;107.5724376;WPB-ICPR/External/CTS/UN-Covid Initiative
LUX;Luxembourg;Europe;Western Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;87.05114255;WPB-ICPR/External/CTS/UN-Covid Initiative
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;360.1716507;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;361.1795402;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;339.5210293;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;313.0248447;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;297.8951262;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;301.5777101;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;328.9375527;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;319.9841424;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;313.3827473;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;295.6475004;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;251.155285;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;234.7592048;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;220.7065714;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;214.9154242;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;192.968366;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;182.6326796;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;179.0490576;CTS
LVA;Latvia;Europe;Northern Europe;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;164.5634985;CTS
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;198.4105425;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;183.8422392;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;177.0076393;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;176.6713969;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;172.6076011;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;186.9895231;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;197.150187;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;199.872525;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;204.1646194;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;212.5917425;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;207.4004935;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;206.2392182;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;230.8302448;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;255.4469854;SDG/External/CTS/UN-Covid Initiative
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;238.3951754;SDG/External/CTS/UN-Covid Initiative
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;183.1320298;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;196.1435018;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;167.2370989;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;173.9345591;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;175.3965435;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;187.7552157;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;180.2838897;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;200.5881636;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;197.7709624;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;212.608197;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;213.5503321;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;219.1747056;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;213.5928839;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;224.0943631;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;233.5555486;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;232.4704907;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;236.8517061;CTS/External
MAR;Morocco;Africa;Northern Africa;Persons held;Total;Total;Total;Total;2020;Rate per 100,000 population;230.2593204;CTS/External
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;84.47984552;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;101.495567;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;91.60215117;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;108.2219427;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;104.2752868;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;97.5329891;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;65.29824263;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;33.69934567;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;88.82720333;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;90.51263063;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;78.5929158;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;61.62915327;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;90.1306895;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;81.42894668;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;75.53657012;CTS/External/WPB-ICPR
MCO;Monaco;Europe;Western Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;74.97027041;CTS/External/WPB-ICPR
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;253.7814417;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;224.9780588;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;213.4014987;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;209.3209694;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2007;Rate per 100,000 population;191.1562569;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;166.0634406;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2009;Rate per 100,000 population;159.145238;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;154.4753052;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;158.145033;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;161.3178651;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;168.0171109;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;179.5303047;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2015;Rate per 100,000 population;197.7790088;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2016;Rate per 100,000 population;190.6044078;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2017;Rate per 100,000 population;188.0686861;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2018;Rate per 100,000 population;172.5095324;SDG/CTS
MDA;Republic of Moldova;Europe;Eastern Europe;Persons held;Total;Total;Total;Total;2019;Rate per 100,000 population;166.0047417;SDG/CTS
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2003;Rate per 100,000 population;109.9591826;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2004;Rate per 100,000 population;112.1777733;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2005;Rate per 100,000 population;110.6740889;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2006;Rate per 100,000 population;92.6628943;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2008;Rate per 100,000 population;82.78958753;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2010;Rate per 100,000 population;86.77814108;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2011;Rate per 100,000 population;85.4397794;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2012;Rate per 100,000 population;85.69520583;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2013;Rate per 100,000 population;86.24962595;External/CTS/UNICEF
MDG;Madagascar;Africa;Sub-Saharan Africa;Persons held;Total;Total;Total;Total;2014;Rate per 100,000 population;86.27846065;External/CTS/UNICEF
